epoch,train_loss,val_loss
1,0.08456339447626046,0.06140076262610299
2,0.06140483875891992,0.050708764897925515
3,0.05234792416117021,0.0430548366691385
4,0.046642926654645374,0.037428783518927436
5,0.041602727957069874,0.032992410606571605
6,0.038528410983937125,0.027612514793872833
7,0.0347147890632706,0.025672124166573797
8,0.03315342270902225,0.02392172653760229
9,0.030772667644279345,0.021639997405665263
10,0.02877901235063161,0.019418437566076006
11,0.028042333932327374,0.020162557384797504
12,0.026240437358085598,0.023674634152225087
13,0.025652947569532052,0.02232896802680833
14,0.02430613578430244,0.018549509878669466
15,0.023868992791644165,0.016233565285801888
16,0.02352820536387818,0.014570036237793309
17,0.022185248056692735,0.013289514929056168
18,0.021931762607502087,0.01519120205193758
19,0.02185254730284214,0.012368099897035531
20,0.020335502456873655,0.011549221218696662
21,0.020367563901735202,0.013230661994644575
22,0.01989440493551748,0.01022590430719512
23,0.019419121755553142,0.010409114217119557
24,0.01896747507687126,0.010763825582606452
25,0.018893203232437372,0.010747467965951987
26,0.018990710444216217,0.008672984915652446
27,0.01856751280969807,0.010856292875749724
28,0.01849507527159793,0.010397408955863543
29,0.017841482535004616,0.008694128332925695
30,0.017853397044486234,0.010150546740208353
31,0.01724014980053263,0.008863104374280997
32,0.017132089140691927,0.008888851052948408
33,0.016936505479472026,0.007974302795316492
34,0.016622039522709593,0.010026020263986928
35,0.01620722558748509,0.010061984748712607
36,0.016521009782861387,0.011649503106517451
37,0.01644123957625457,0.009097732337457793
38,0.01693955060493733,0.0070134480483829975
39,0.015897212283951894,0.009031433479062148
40,0.015652623127347658,0.008165763757590736
41,0.015586423953729016,0.006694520424519267
42,0.015905295897807394,0.006547741259315184
43,0.01610663766041398,0.00796294298821262
44,0.015666843824354664,0.00752953819132277
45,0.015114698492522751,0.012424219000552381
46,0.015030797537682312,0.009995418866830212
47,0.014659682322027428,0.008376246052128928
48,0.0146806233429483,0.007537144568881818
49,0.015080949757248163,0.008060481266251631
50,0.015166372459914004,0.007263316839401211
51,0.014636290924889701,0.006363380567303726
52,0.014288632698091013,0.007217642318989549
53,0.014425009455797928,0.007658268591122968
54,0.013817607558199338,0.006804457799132381
55,0.014471788491521562,0.007850742100604944
56,0.014788748929277062,0.006193911457168204
57,0.013852138305082917,0.0059012021603328845
58,0.014102103055587836,0.006035979837179184
59,0.014199223602190614,0.007946621160954237
60,0.013912376648347293,0.006575237959623337
61,0.013733510859310627,0.004749695038689035
62,0.013310728760968362,0.007969427188592297
63,0.013135092898405023,0.0056119333021342754
64,0.013075297798163124,0.005446136130818299
65,0.013500839405293976,0.006830570487571614
66,0.013303707320509213,0.005638736499739545
67,0.013271087747333305,0.007187161860721452
68,0.012933091892461692,0.008409279731235333
69,0.01261213983941291,0.007315585855394602
70,0.012474199923287545,0.005770897958427668
71,0.01245146494225732,0.004849243443459272
72,0.012384704513741391,0.009022145931209837
73,0.012561882347134607,0.006161003506609372
74,0.01244301931001246,0.004485137494547027
75,0.012627645528742246,0.006044731674981969
76,0.012392812242199267,0.0044726247100957805
77,0.012537290541721242,0.004562094075871366
78,0.012557976114164506,0.004818627012095281
79,0.011941295649324144,0.00546261588377612
80,0.012165538999917251,0.004495495065514531
81,0.012233535459797298,0.004548122041991779
82,0.01231638774541872,0.005338851495512894
83,0.01175253332725593,0.004567800289286035
84,0.012203284705589925,0.005003001274807113
85,0.011699045742196696,0.005707911282245602
86,0.011918903694355063,0.00495772755571774
87,0.011878603936306067,0.003830317806984697
88,0.011882784776389599,0.005866126489958593
89,0.011897238470347864,0.005582562780805996
90,0.011768010810815863,0.00480832824749606
91,0.011545629373618535,0.004755582194775343
92,0.011408254936603563,0.004796074636812721
93,0.011427024845033884,0.004387236433103681
94,0.011288802671645368,0.004036840217720185
95,0.011711849066029702,0.006375985153551612
96,0.011200872981654746,0.004912662386362042
97,0.011060118708493454,0.004450680089316198
98,0.011395318799519114,0.004842306753354413
99,0.011152147049350398,0.004503325027014528
100,0.011185480314972145,0.005676087324640581
101,0.011005981559199947,0.0038299173050160918
102,0.011250500667041965,0.0040848323010972565
103,0.011031459285212415,0.004319169957722936
104,0.01113497861661017,0.0038082087745091747
105,0.010874440195038915,0.003881261750523533
106,0.010391001223719545,0.004982337754751954
