epoch,train_loss,val_loss
1,0.08278941150222506,0.06468855323536056
2,0.0605744155389922,0.04969449979918344
3,0.049958442736949236,0.04176485272390502
4,0.04389565038893904,0.03501276884760175
5,0.038238147273659706,0.03099996623184
6,0.0352091339549848,0.026473238798124448
7,0.0321269131797765,0.028116711814488684
8,0.029893716730709587,0.0217914025166205
9,0.02840841601469687,0.018956336325832775
10,0.027112770958670547,0.018094385308878764
11,0.025289243087172508,0.01842840521463326
12,0.02383205121649163,0.014812547181333815
13,0.02323787346748369,0.015998415781983306
14,0.022585209658635513,0.01240119683955397
15,0.021766334173402617,0.011816473943846566
16,0.021559585551066057,0.011752595193684101
17,0.021277269880686487,0.01284847395228488
18,0.020053366997412274,0.011712316423654556
19,0.019563514672751938,0.009763526996331555
20,0.01980105148894446,0.0089114106127194
21,0.019082394295505116,0.00961907341011933
22,0.018641031879399503,0.010858997037368161
23,0.018445568824453012,0.00932388992181846
24,0.0179695787041315,0.012096917256712914
25,0.01803831589807357,0.010470899886318616
26,0.017216512600758245,0.009086769672908954
27,0.017674672916265472,0.009230541730565684
28,0.017418519859867438,0.010667156162006515
29,0.017068244417064955,0.008161320617156369
30,0.016817235620692372,0.009930584978844439
31,0.01582667969965509,0.008382057771086693
32,0.01608556608802506,0.009849432057568006
33,0.015845839167013764,0.008026044217071362
34,0.015858322914157594,0.006969269032457045
35,0.015831006058890904,0.007773887299533401
36,0.01543324118080948,0.006630027666687965
37,0.015245549280994706,0.006625981203147343
38,0.015267988932984216,0.00837912124448589
39,0.014956066384911537,0.006535694867904697
40,0.014417019772476383,0.005827796711985554
41,0.014844403568921345,0.006727731454053095
42,0.01416048763452896,0.011281633749604225
43,0.013998194065477167,0.009309476374515466
44,0.014208930344986064,0.006079200788268021
45,0.014209454247195805,0.006099790268178497
46,0.014172537884275829,0.00540025153064302
47,0.013768481755895274,0.0066260734706052715
48,0.01402957281763,0.006439634332699435
49,0.01365215637321983,0.004991676392299789
50,0.01404259297331529,0.0059187218679913455
51,0.013526029186323285,0.008691020842109407
52,0.01338350965774485,0.00530232342758349
53,0.013246121450460382,0.006344120284276349
54,0.013217297881575567,0.004505632611523781
55,0.013103906098487121,0.007347122965646642
56,0.01315383130817541,0.004593151288905314
57,0.01268061064183712,0.00556114169635943
58,0.012578155512788467,0.004808477126061916
59,0.012634271755814552,0.004520227899774909
60,0.012760071283472436,0.004795294321541276
61,0.01267860600325678,0.0046740710469228884
62,0.012874826755640762,0.005947025293218238
63,0.012425613689369388,0.005256793794355222
64,0.012158946500026755,0.004442059567996434
65,0.011739387808899795,0.00418708410247096
66,0.012088731862604618,0.004404655125524316
67,0.011948211484455637,0.003927777587835278
