epoch,train_loss,val_loss
103,0.011840459182858467,0.004700597974338702
104,0.011069871857762337,0.004509484727999994
105,0.011223087199032306,0.00474358260232423
106,0.011493881568312644,0.0037507133092731237
107,0.011385467685759067,0.0043309135695121116
108,0.010926938988268376,0.005809577847165721
109,0.010906237289309501,0.0038605818658002783
110,0.01108893372118473,0.004118154424109629
111,0.010822728723287583,0.004130513573597584
112,0.010839485339820385,0.0037756891189409153
113,0.010920687317848206,0.0038722424235727105
114,0.010594252049922943,0.0038419214210339953
115,0.01102096814662218,0.0041344270243176395
116,0.010949165411293506,0.005081885028630495
117,0.010745111629366874,0.004626898959811244
118,0.01052414920181036,0.0034823145916951554
119,0.010873077176511288,0.0040829164375151905
120,0.010663908310234546,0.003752440047849502
121,0.01054515365511179,0.004531252996197769
122,0.010556304641067982,0.0042167245077767545
123,0.0105871969088912,0.004061119198533041
124,0.010698958598077297,0.003993920316653592
125,0.01049564991146326,0.0032777586353144477
126,0.0103558462113142,0.004856359679251909
127,0.010035964734852314,0.0051224129274487495
128,0.010129581913352012,0.0032025083034698454
129,0.010070105120539664,0.003798750162656818
130,0.010412909910082818,0.0042458240142358205
131,0.010302548930048942,0.0030772380331265075
132,0.010185959450900554,0.0033219771991883007
133,0.010348846949636937,0.0034372665520225254
134,0.010307753086090088,0.00435207478169884
135,0.010205645598471164,0.005802127665707043
136,0.010422894693911076,0.0034892580338886808
137,0.010063754320144653,0.003802624098690493
138,0.00997399540618062,0.003297945384734443
139,0.010053466521203518,0.0032674859477473156
140,0.009735333658754826,0.0030355328427893774
141,0.009666174054145812,0.004302914054798228
142,0.010030444487929344,0.004144072399607727
143,0.010107096396386623,0.0035848547371902634
144,0.009625274762511253,0.005038821404533727
145,0.010225627608597278,0.004136357689276338
146,0.009958054423332214,0.003655102236994675
147,0.009791293740272522,0.004020475848977055
148,0.009616818577051163,0.003686599267114486
149,0.009471174106001854,0.0033458837840173927
150,0.009844548664987088,0.002967978361994028
151,0.009505725242197513,0.002917946016948138
152,0.009568317458033562,0.004562540511999812
153,0.009454687982797623,0.0034257493846650633
154,0.009436280783265829,0.002987427038273641
155,0.009397595338523388,0.003790906264579722
156,0.009881148859858514,0.003366331536588924
157,0.009729148931801318,0.0036728737011019674
158,0.009434594437479973,0.003229821666276881
159,0.009426620993763209,0.003235586253660066
160,0.009614986553788184,0.002699972961896232
161,0.009216937199234963,0.003062392451933452
162,0.009343458525836467,0.003648270054587296
163,0.00940399831160903,0.00358666103732373
164,0.00904126588255167,0.004484885837882757
165,0.009610263183712959,0.0032115657813847065
166,0.009457734618335963,0.003174122256625976
167,0.009177054613828659,0.0037222946328776224
168,0.00940734427422285,0.0030519014357456137
169,0.009242668636143208,0.0032379336189478636
170,0.009392621405422687,0.0026725518317627056
171,0.009289136324077844,0.0034253630188426803
172,0.009188238326460122,0.002555317178900753
173,0.008954862840473652,0.003131778445094824
174,0.009026657342910766,0.0030214416328817606
175,0.008980864528566598,0.003238523312445198
176,0.00872245104983449,0.0032009547243693043
177,0.008951347190886735,0.0038648900309843676
178,0.008956913799047471,0.003064169182575175
179,0.008776521421968936,0.0030557650939694475
180,0.008751639425754546,0.0034162763373128007
181,0.008819478396326304,0.003377493903306978
182,0.009205229319632054,0.0027385246607341935
183,0.009067809246480464,0.0026650985569826196
184,0.008632477317005395,0.0027356428825961693
185,0.008682097624987364,0.004217216711757439
186,0.0085629802942276,0.002498936839401722
187,0.008765481300652028,0.003229642120589103
188,0.0090044254809618,0.0028275272010692526
189,0.008732615541666745,0.0029276249198509114
190,0.008716220073401927,0.003408172433929784
191,0.008784350249916315,0.0026360957085021903
192,0.008724195212125778,0.0026537924339728697
193,0.008736572954803705,0.0025144057747508797
194,0.008668441083282232,0.0023149322784904924
195,0.008449994456022979,0.0033423301564263447
196,0.008449423033744097,0.0025532966745751245
197,0.008707469459623099,0.002932482598615544
198,0.008532755058258772,0.0029893654199051006
199,0.008519419394433498,0.0027323683191623005
200,0.00876708896830678,0.0024806463957897256
201,0.008568757418543101,0.002336181467399001
202,0.008305727802217007,0.002023599675989577
203,0.008313277959823609,0.0032011862910751787
204,0.008598611950874328,0.00334861472115985
205,0.008516954109072685,0.00245192477346531
206,0.008569532427936793,0.002690866855638368
207,0.008424527049064635,0.0033178396323429687
208,0.008465011678636074,0.0025199132173189093
209,0.00851749636232853,0.00227213539515755
210,0.008156348429620265,0.002960508589499763
211,0.008247238956391812,0.0030079136403011425
212,0.008136859647929668,0.003264844750187227
213,0.008313672076910734,0.0023370475308703525
214,0.00824626013636589,0.002764281949826649
215,0.008249458596110345,0.0027175042778253555
216,0.008324624970555305,0.0026542084690715584
217,0.007917112205177546,0.0028565846982278992
218,0.008217471279203891,0.002580109617805907
219,0.008558389823883772,0.0030311710267726865
220,0.008291883952915668,0.002878193510696292
221,0.008063571080565452,0.0023687482212803195
222,0.008316252883523702,0.002245189738459885
223,0.008024885077029467,0.002901031103517328
224,0.008259058315306902,0.0025421067007950376
225,0.008157742079347371,0.0025542091711291243
226,0.008120540175586938,0.0030600917858204673
227,0.008300173301249743,0.002243675723938005
228,0.008311653602868318,0.002401613414154521
229,0.008306564465165138,0.002351500659382769
230,0.00808199865743518,0.0025549496058374643
231,0.008291326034814119,0.002273943042382598
232,0.007918397728353739,0.003073473327926227
233,0.008128440901637078,0.002612160186150244
234,0.008007752392441034,0.0028880491985806395
235,0.007998608257621527,0.0024202559143304825
236,0.007735805287957191,0.0024630499870649408
237,0.007912361696362495,0.0025351716737662044
238,0.00801842987537384,0.0026965300286454813
239,0.00794961703941226,0.002915087189259274
240,0.008031040709465743,0.0024931557210428374
241,0.007609415277838707,0.002200979007674115
242,0.007918259892612696,0.0025823760578142746
243,0.008059973567724229,0.0023938024948750225
244,0.007710943818092346,0.0024492793516921146
245,0.007831318862736225,0.0026773926469364335
246,0.0076058774814009664,0.002892238021429096
247,0.008018355742096901,0.0021962905468951377
248,0.007872164528816939,0.0024199107927935465
249,0.007511981315910816,0.0024680795946291517
250,0.007652262579649687,0.002553424598383052
251,0.007885773591697216,0.0021188302032117334
252,0.007820242047309876,0.002567537993724857
253,0.0075184194184839724,0.0021556333439158542
254,0.007691852133721113,0.00247364178565996
255,0.0076978313364088535,0.0025455034005322625
256,0.007855032440274953,0.0021892539225518703
257,0.007904352340847253,0.003039231224517737
258,0.0077422578819096085,0.002622389600479177
259,0.007723673526197672,0.0023511017705979092
260,0.007615477591753006,0.0024020732546757373
261,0.007989925108850002,0.0020478121503921492
262,0.007712909169495106,0.002394552209547588
263,0.007665953654795885,0.0029344850751970497
264,0.007445647548884153,0.002190992169614349
265,0.007565839011222124,0.002238397054108126
266,0.0072842461243271825,0.0021915840916335583
267,0.0075694375298917295,0.0032088294891374452
268,0.007841685507446527,0.002748283158455576
269,0.007571386750787497,0.0022422939904832412
270,0.007361897546797991,0.0025745470276368515
271,0.007439711950719356,0.0026531234782721314
272,0.007684880327433348,0.0022554787740643534
273,0.00759225245565176,0.0027875379393143313
274,0.007606320530176163,0.0028786742727139165
275,0.007662086635828018,0.0024645686748304536
276,0.0075898395478725435,0.0023017474117555787
277,0.007689342331141233,0.002295175750207688
278,0.007638131640851498,0.0018713136336633138
279,0.00751296965405345,0.002817964181303978
280,0.007321852594614029,0.00248177648921098
281,0.00738168578594923,0.0023111564639423576
282,0.007410132791846991,0.0019825708586722612
283,0.007424908075481653,0.0021921731697927627
284,0.00740679370239377,0.0019504998677543231
285,0.007509172875434161,0.002369200245344213
286,0.007594985049217939,0.002514417050406337
287,0.007598623838275671,0.002753938182390162
288,0.007495720162987709,0.002031405273425792
289,0.00733899487182498,0.0022980666420023355
290,0.007587337903678417,0.0020419926648693426
291,0.007452742829918861,0.0025161393652004854
292,0.007398711554706097,0.002055275037751666
293,0.007449928186833859,0.0019532746934731093
294,0.007403286136686802,0.0023745431431702207
295,0.007321308050304651,0.002419579740879791
296,0.007330013643950224,0.0016701592332018273
297,0.007493085097521544,0.0020018548405330095
298,0.007161875907331705,0.001845519307867757
299,0.007198947723954916,0.0025094025103109224
300,0.0073203171230852605,0.001973337892975126
